algorithm,n_people,cohesion,iteration,score,time
linearSwitchFromRandom,30,10,50,1420.6,2.0893661975860596
linearSwitchFromRandom,30,10,51,1392.51,1.9300189018249512
linearSwitchFromRandom,30,10,52,1343.69,1.779677152633667
linearSwitchFromRandom,30,10,53,1436.94,1.5689404010772705
linearSwitchFromRandom,30,10,54,1405.81,1.4424450397491455
linearSwitchFromRandom,30,10,55,1415.29,2.0406901836395264
linearSwitchFromRandom,30,10,56,1508.67,1.9823119640350342
linearSwitchFromRandom,30,10,57,1557.02,1.734856367111206
linearSwitchFromRandom,30,10,58,1293.8,1.5014145374298096
linearSwitchFromRandom,30,10,59,1398.58,1.8383409976959229
linearSwitchFromRandom,30,10,60,1314.81,1.9483611583709717
linearSwitchFromRandom,30,10,61,1260.03,1.9495093822479248
linearSwitchFromRandom,30,10,62,1263.93,1.8481025695800781
linearSwitchFromRandom,30,10,63,1308.26,1.9072856903076172
linearSwitchFromRandom,30,10,64,1414.31,1.3991339206695557
linearSwitchFromRandom,30,10,65,1241.66,1.2816143035888672
linearSwitchFromRandom,30,10,66,1372.82,1.7178423404693604
linearSwitchFromRandom,30,10,67,1312.31,1.6948533058166504
linearSwitchFromRandom,30,10,68,1368.39,1.3042113780975342
linearSwitchFromRandom,30,10,69,1339.02,1.6352896690368652
linearSwitchFromRandom,30,10,70,1196.0,1.7958223819732666
linearSwitchFromRandom,30,10,71,1204.46,2.9898996353149414
linearSwitchFromRandom,30,10,72,1477.94,1.4574997425079346
linearSwitchFromRandom,30,10,73,1376.47,1.3577780723571777
linearSwitchFromRandom,30,10,74,1235.02,2.2925939559936523
linearSwitchFromRandom,30,10,75,1295.74,1.4572985172271729
linearSwitchFromRandom,30,10,76,1266.79,1.3989806175231934
linearSwitchFromRandom,30,10,77,1224.26,1.5505876541137695
linearSwitchFromRandom,30,10,78,1307.38,1.4009149074554443
linearSwitchFromRandom,30,10,79,1461.65,1.9291455745697021
linearSwitchFromRandom,30,10,80,1356.17,1.929910659790039
linearSwitchFromRandom,30,10,81,1428.94,1.8340356349945068
linearSwitchFromRandom,30,10,82,1408.78,1.8316142559051514
linearSwitchFromRandom,30,10,83,1328.5,0.9846820831298828
linearSwitchFromRandom,30,10,84,1360.22,1.4286515712738037
linearSwitchFromRandom,30,10,85,1295.24,1.1176114082336426
linearSwitchFromRandom,30,10,86,1220.42,1.5487864017486572
linearSwitchFromRandom,30,10,87,1277.53,1.4981539249420166
linearSwitchFromRandom,30,10,88,1419.83,1.0814480781555176
linearSwitchFromRandom,30,10,89,1379.55,1.54365873336792
linearSwitchFromRandom,30,10,90,1336.76,1.6384527683258057
linearSwitchFromRandom,30,10,91,1196.86,1.747584342956543
linearSwitchFromRandom,30,10,92,1355.65,1.7091929912567139
linearSwitchFromRandom,30,10,93,1289.38,1.87007474899292
linearSwitchFromRandom,30,10,94,1460.89,1.9371097087860107
linearSwitchFromRandom,30,10,95,1541.58,1.4574048519134521
linearSwitchFromRandom,30,10,96,1156.99,2.2164154052734375
linearSwitchFromRandom,30,10,97,1413.46,1.983360767364502
linearSwitchFromRandom,30,10,98,1378.49,1.6451904773712158
linearSwitchFromRandom,30,10,99,1320.18,1.277681589126587
linearSwitchFromRandom,30,30,0,1514.55,1.5768206119537354
linearSwitchFromRandom,30,30,1,1383.56,1.368884563446045
linearSwitchFromRandom,30,30,2,1265.29,1.8036143779754639
linearSwitchFromRandom,30,30,3,1320.07,1.5704052448272705
linearSwitchFromRandom,30,30,4,1396.33,1.5925674438476562
linearSwitchFromRandom,30,30,5,1276.33,1.8962187767028809
linearSwitchFromRandom,30,30,6,1401.02,1.4692745208740234
linearSwitchFromRandom,30,30,7,1329.67,1.5098354816436768
linearSwitchFromRandom,30,30,8,1468.9,2.037889242172241
linearSwitchFromRandom,30,30,9,1266.68,1.8476660251617432
linearSwitchFromRandom,30,30,10,1465.43,1.3486883640289307
linearSwitchFromRandom,30,30,11,1399.0,1.6375551223754883
linearSwitchFromRandom,30,30,12,1412.73,1.6646201610565186
linearSwitchFromRandom,30,30,13,1470.98,1.4666359424591064
linearSwitchFromRandom,30,30,14,1556.32,1.9024784564971924
linearSwitchFromRandom,30,30,15,1469.23,1.3745965957641602
linearSwitchFromRandom,30,30,16,1451.77,1.684999704360962
linearSwitchFromRandom,30,30,17,1451.06,1.7199294567108154
linearSwitchFromRandom,30,30,18,1485.11,2.097332000732422
linearSwitchFromRandom,30,30,19,1545.51,1.3597159385681152
linearSwitchFromRandom,30,30,20,1478.04,1.2066991329193115
linearSwitchFromRandom,30,30,21,1340.02,1.0387275218963623
linearSwitchFromRandom,30,30,22,1532.53,2.5290021896362305
linearSwitchFromRandom,30,30,23,1417.25,1.6890478134155273
linearSwitchFromRandom,30,30,24,1499.33,1.4834961891174316
linearSwitchFromRandom,30,30,25,1507.3,1.4794511795043945
linearSwitchFromRandom,30,30,26,1396.77,1.9047858715057373
linearSwitchFromRandom,30,30,27,1652.81,1.8052654266357422
linearSwitchFromRandom,30,30,28,1408.47,1.5269789695739746
linearSwitchFromRandom,30,30,29,1545.2,1.8330433368682861
linearSwitchFromRandom,30,30,30,1395.89,1.169360637664795
linearSwitchFromRandom,30,30,31,1394.74,1.2616314888000488
linearSwitchFromRandom,30,30,32,1331.56,1.5864713191986084
linearSwitchFromRandom,30,30,33,1400.78,2.015202045440674
linearSwitchFromRandom,30,30,34,1617.54,1.6087288856506348
linearSwitchFromRandom,30,30,35,1433.84,1.5528240203857422
linearSwitchFromRandom,30,30,36,1313.46,1.6207020282745361
linearSwitchFromRandom,30,30,37,1399.11,1.3175947666168213
linearSwitchFromRandom,30,30,38,1360.76,1.7326867580413818
linearSwitchFromRandom,30,30,39,1398.55,1.9108479022979736
linearSwitchFromRandom,30,30,40,1455.98,1.7717335224151611
linearSwitchFromRandom,30,30,41,1278.96,1.1925251483917236
linearSwitchFromRandom,30,30,42,1425.12,1.473832607269287
linearSwitchFromRandom,30,30,43,1227.42,2.3288629055023193
linearSwitchFromRandom,30,30,44,1611.94,1.4736781120300293
linearSwitchFromRandom,30,30,45,1364.63,1.6829493045806885
linearSwitchFromRandom,30,30,46,1346.44,1.730137586593628
linearSwitchFromRandom,30,30,47,1547.38,1.63151216506958
linearSwitchFromRandom,30,30,48,1354.26,1.4875080585479736
linearSwitchFromRandom,30,30,49,1358.01,2.3548550605773926
linearSwitchFromRandom,30,30,50,1553.39,1.8316380977630615
linearSwitchFromRandom,30,30,51,1439.06,1.5125815868377686
linearSwitchFromRandom,30,30,52,1636.88,1.4241197109222412
linearSwitchFromRandom,30,30,53,1689.32,1.430851697921753
linearSwitchFromRandom,30,30,54,1471.15,1.471630334854126
linearSwitchFromRandom,30,30,55,1631.74,1.1906886100769043
linearSwitchFromRandom,30,30,56,1708.27,1.0102806091308594
linearSwitchFromRandom,30,30,57,1512.34,1.312342882156372
linearSwitchFromRandom,30,30,58,1319.27,1.551351547241211
linearSwitchFromRandom,30,30,59,1339.41,1.1479578018188477
linearSwitchFromRandom,30,30,60,1384.05,1.509706735610962
linearSwitchFromRandom,30,30,61,1345.74,1.6505603790283203
linearSwitchFromRandom,30,30,62,1204.13,1.7243638038635254
linearSwitchFromRandom,30,30,63,1500.1,1.672739028930664
linearSwitchFromRandom,30,30,64,1625.07,1.6049935817718506
linearSwitchFromRandom,30,30,65,1386.85,1.7114064693450928
linearSwitchFromRandom,30,30,66,1322.03,1.7865831851959229
linearSwitchFromRandom,30,30,67,1346.58,1.579366683959961
linearSwitchFromRandom,30,30,68,1361.73,1.1713192462921143
linearSwitchFromRandom,30,30,69,1470.57,1.7218725681304932
linearSwitchFromRandom,30,30,70,1318.86,1.5851175785064697
linearSwitchFromRandom,30,30,71,1282.2,2.247077703475952
linearSwitchFromRandom,30,30,72,1467.71,1.3750269412994385
linearSwitchFromRandom,30,30,73,1614.72,1.9156453609466553
linearSwitchFromRandom,30,30,74,1410.06,2.099688768386841
linearSwitchFromRandom,30,30,75,1426.95,1.4636244773864746
linearSwitchFromRandom,30,30,76,1409.41,1.1017084121704102
linearSwitchFromRandom,30,30,77,1289.05,1.1820459365844727
linearSwitchFromRandom,30,30,78,1352.24,1.7167487144470215
linearSwitchFromRandom,30,30,79,1414.06,1.8644847869873047
linearSwitchFromRandom,30,30,80,1356.18,1.7222590446472168
linearSwitchFromRandom,30,30,81,1554.71,1.9355592727661133
linearSwitchFromRandom,30,30,82,1534.02,2.093320369720459
linearSwitchFromRandom,30,30,83,1459.04,1.8100471496582031
linearSwitchFromRandom,30,30,84,1438.23,2.1721765995025635
linearSwitchFromRandom,30,30,85,1367.86,1.4472465515136719
linearSwitchFromRandom,30,30,86,1219.06,1.3804066181182861
linearSwitchFromRandom,30,30,87,1417.73,1.7760908603668213
linearSwitchFromRandom,30,30,88,1438.74,1.6950430870056152
linearSwitchFromRandom,30,30,89,1611.11,1.723299503326416
linearSwitchFromRandom,30,30,90,1359.73,1.8623335361480713
linearSwitchFromRandom,30,30,91,1246.93,1.6199476718902588
linearSwitchFromRandom,30,30,92,1322.28,2.1943247318267822
linearSwitchFromRandom,30,30,93,1310.34,1.8226635456085205
linearSwitchFromRandom,30,30,94,1496.49,2.044034957885742
linearSwitchFromRandom,30,30,95,1612.82,1.1276116371154785
linearSwitchFromRandom,30,30,96,1365.53,1.8631925582885742
linearSwitchFromRandom,30,30,97,1483.32,1.6138207912445068
linearSwitchFromRandom,30,30,98,1429.06,1.530256986618042
linearSwitchFromRandom,30,30,99,1448.48,1.5390710830688477
linearSwitchFromRandom,30,40,0,1609.52,1.3400459289550781
linearSwitchFromRandom,30,40,1,1493.27,1.6541523933410645
linearSwitchFromRandom,30,40,2,1304.89,1.847529649734497
linearSwitchFromRandom,30,40,3,1421.22,1.467973232269287
linearSwitchFromRandom,30,40,4,1381.94,1.6005651950836182
linearSwitchFromRandom,30,40,5,1399.51,1.585839033126831
linearSwitchFromRandom,30,40,6,1260.28,2.0115513801574707
linearSwitchFromRandom,30,40,7,1453.25,1.2379403114318848
linearSwitchFromRandom,30,40,8,1365.09,1.55747389793396
linearSwitchFromRandom,30,40,9,1319.54,1.8703625202178955
linearSwitchFromRandom,30,40,10,1510.02,1.5591728687286377
linearSwitchFromRandom,30,40,11,1358.77,1.1200029850006104
linearSwitchFromRandom,30,40,12,1475.03,1.6095192432403564
linearSwitchFromRandom,30,40,13,1641.27,1.7689940929412842
linearSwitchFromRandom,30,40,14,1455.4,1.404529333114624
linearSwitchFromRandom,30,40,15,1527.83,1.6479029655456543
linearSwitchFromRandom,30,40,16,1526.68,1.2014069557189941
linearSwitchFromRandom,30,40,17,1486.26,1.4424970149993896
linearSwitchFromRandom,30,40,18,1540.22,2.218944787979126
linearSwitchFromRandom,30,40,19,1559.78,1.495049238204956
linearSwitchFromRandom,30,40,20,1412.22,1.7703349590301514
linearSwitchFromRandom,30,40,21,1466.1,1.390089988708496
linearSwitchFromRandom,30,40,22,1508.5,1.564699411392212
linearSwitchFromRandom,30,40,23,1473.1,1.562366247177124
linearSwitchFromRandom,30,40,24,1536.18,2.1662917137145996
linearSwitchFromRandom,30,40,25,1533.63,1.3791882991790771
linearSwitchFromRandom,30,40,26,1520.07,2.1638071537017822
linearSwitchFromRandom,30,40,27,1691.78,2.0446949005126953
linearSwitchFromRandom,30,40,28,1518.01,1.3732366561889648
linearSwitchFromRandom,30,40,29,1529.97,1.5808396339416504
linearSwitchFromRandom,30,40,30,1245.99,2.4904091358184814
linearSwitchFromRandom,30,40,31,1577.56,1.330442190170288
linearSwitchFromRandom,30,40,32,1336.31,1.509321928024292
linearSwitchFromRandom,30,40,33,1377.74,1.440727949142456
linearSwitchFromRandom,30,40,34,1600.08,1.4804902076721191
linearSwitchFromRandom,30,40,35,1381.11,2.743577003479004
linearSwitchFromRandom,30,40,36,1285.07,1.4382004737854004
linearSwitchFromRandom,30,40,37,1349.75,1.2915401458740234
linearSwitchFromRandom,30,40,38,1484.32,1.9135658740997314
linearSwitchFromRandom,30,40,39,1533.47,1.1201167106628418
linearSwitchFromRandom,30,40,40,1584.57,2.0588200092315674
linearSwitchFromRandom,30,40,41,1345.0,1.6466717720031738
linearSwitchFromRandom,30,40,42,1382.87,1.6171069145202637
linearSwitchFromRandom,30,40,43,1307.12,1.5374476909637451
linearSwitchFromRandom,30,40,44,1629.15,1.31241774559021
linearSwitchFromRandom,30,40,45,1317.79,1.8483407497406006
linearSwitchFromRandom,30,40,46,1456.29,1.2284471988677979
linearSwitchFromRandom,30,40,47,1549.52,1.3694190979003906
linearSwitchFromRandom,30,40,48,1436.56,1.7395684719085693
linearSwitchFromRandom,30,40,49,1330.7,1.9403016567230225
linearSwitchFromRandom,30,40,50,1539.55,1.9426794052124023
linearSwitchFromRandom,30,40,51,1542.58,1.949882984161377
linearSwitchFromRandom,30,40,52,1445.45,1.845749855041504
linearSwitchFromRandom,30,40,53,1675.98,1.7296953201293945
linearSwitchFromRandom,30,40,54,1502.85,2.2753827571868896
linearSwitchFromRandom,30,40,55,1601.47,1.8062899112701416
linearSwitchFromRandom,30,40,56,1727.49,1.5695598125457764
linearSwitchFromRandom,30,40,57,1608.28,1.876185417175293
linearSwitchFromRandom,30,40,58,1404.24,1.6371827125549316
linearSwitchFromRandom,30,40,59,1526.83,1.625375747680664
linearSwitchFromRandom,30,40,60,1523.85,2.140533447265625
linearSwitchFromRandom,30,40,61,1492.63,1.8316855430603027
linearSwitchFromRandom,30,40,62,1241.33,1.5882651805877686
linearSwitchFromRandom,30,40,63,1441.07,1.8658523559570312
linearSwitchFromRandom,30,40,64,1720.3,2.3733949661254883
linearSwitchFromRandom,30,40,65,1356.17,1.8002369403839111
linearSwitchFromRandom,30,40,66,1441.38,1.5483949184417725
linearSwitchFromRandom,30,40,67,1379.99,1.6652584075927734
linearSwitchFromRandom,30,40,68,1514.91,1.592285394668579
linearSwitchFromRandom,30,40,69,1480.16,1.4802544116973877
linearSwitchFromRandom,30,40,70,1336.25,1.8644914627075195
linearSwitchFromRandom,30,40,71,1352.67,1.54911208152771
linearSwitchFromRandom,30,40,72,1717.93,1.6205062866210938
linearSwitchFromRandom,30,40,73,1663.98,1.4046072959899902
linearSwitchFromRandom,30,40,74,1412.06,1.6085460186004639
linearSwitchFromRandom,30,40,75,1534.33,1.5126228332519531
linearSwitchFromRandom,30,40,76,1514.11,1.3049256801605225
linearSwitchFromRandom,30,40,77,1440.61,2.5514955520629883
linearSwitchFromRandom,30,40,78,1409.04,1.906236171722412
linearSwitchFromRandom,30,40,79,1593.88,2.057142972946167
linearSwitchFromRandom,30,40,80,1456.55,2.1771750450134277
linearSwitchFromRandom,30,40,81,1616.9,1.5719237327575684
linearSwitchFromRandom,30,40,82,1615.55,1.9683499336242676
linearSwitchFromRandom,30,40,83,1487.4,1.667325735092163
linearSwitchFromRandom,30,40,84,1555.35,1.4749274253845215
linearSwitchFromRandom,30,40,85,1473.32,1.5336565971374512
linearSwitchFromRandom,30,40,86,1322.39,2.230518102645874
linearSwitchFromRandom,30,40,87,1590.81,1.5325345993041992
linearSwitchFromRandom,30,40,88,1310.33,1.3751821517944336
linearSwitchFromRandom,30,40,89,1631.18,1.7661454677581787
linearSwitchFromRandom,30,40,90,1416.12,1.536862850189209
linearSwitchFromRandom,30,40,91,1429.63,1.7512152194976807
linearSwitchFromRandom,30,40,92,1525.55,1.3149192333221436
linearSwitchFromRandom,30,40,93,1417.32,1.485891580581665
linearSwitchFromRandom,30,40,94,1630.12,1.474818468093872
linearSwitchFromRandom,30,40,95,1588.95,1.968315839767456
linearSwitchFromRandom,30,40,96,1339.48,1.6399221420288086
linearSwitchFromRandom,30,40,97,1550.29,1.7132673263549805
linearSwitchFromRandom,30,40,98,1573.01,1.6330184936523438
linearSwitchFromRandom,30,40,99,1468.65,1.562373399734497
linearSwitchFromRandom,30,60,0,1740.36,1.723027229309082
linearSwitchFromRandom,30,60,1,1496.81,1.5764522552490234
linearSwitchFromRandom,30,60,2,1311.15,1.665769100189209
linearSwitchFromRandom,30,60,3,1377.83,1.8783957958221436
linearSwitchFromRandom,30,60,4,1444.18,1.668247938156128
linearSwitchFromRandom,30,60,5,1561.6,1.1080899238586426
linearSwitchFromRandom,30,60,6,1475.37,1.4377555847167969
linearSwitchFromRandom,30,60,7,1381.53,1.2642829418182373
linearSwitchFromRandom,30,60,8,1365.21,1.944324254989624
linearSwitchFromRandom,30,60,9,1415.45,1.6290650367736816
linearSwitchFromRandom,30,60,10,1486.35,1.415229082107544
linearSwitchFromRandom,30,60,11,1461.32,1.7325904369354248
linearSwitchFromRandom,30,60,12,1611.67,1.9297032356262207
linearSwitchFromRandom,30,60,13,1759.56,1.8985276222229004
linearSwitchFromRandom,30,60,14,1626.44,1.6997027397155762
linearSwitchFromRandom,30,60,15,1690.3,1.442197561264038
linearSwitchFromRandom,30,60,16,1515.75,1.6002967357635498
linearSwitchFromRandom,30,60,17,1723.36,1.9963150024414062
linearSwitchFromRandom,30,60,18,1439.0,1.7672693729400635
linearSwitchFromRandom,30,60,19,1565.6,1.6237666606903076
linearSwitchFromRandom,30,60,20,1505.64,1.2940497398376465
linearSwitchFromRandom,30,60,21,1512.03,1.7484970092773438
linearSwitchFromRandom,30,60,22,1582.02,1.5196940898895264
linearSwitchFromRandom,30,60,23,1559.33,1.7005722522735596
linearSwitchFromRandom,30,60,24,1637.98,1.8470909595489502
linearSwitchFromRandom,30,60,25,1560.19,1.4854073524475098
linearSwitchFromRandom,30,60,26,1586.74,1.7934825420379639
linearSwitchFromRandom,30,60,27,1733.39,1.5133657455444336
linearSwitchFromRandom,30,60,28,1626.47,1.767106294631958
linearSwitchFromRandom,30,60,29,1604.54,1.5539813041687012
linearSwitchFromRandom,30,60,30,1487.0,1.9063427448272705
linearSwitchFromRandom,30,60,31,1541.19,1.9904909133911133
linearSwitchFromRandom,30,60,32,1483.73,1.7845706939697266
linearSwitchFromRandom,30,60,33,1545.04,1.7892539501190186
linearSwitchFromRandom,30,60,34,1618.27,1.7846951484680176
linearSwitchFromRandom,30,60,35,1295.63,1.280597448348999
linearSwitchFromRandom,30,60,36,1327.99,1.5276405811309814
linearSwitchFromRandom,30,60,37,1314.83,2.14640736579895
linearSwitchFromRandom,30,60,38,1528.7,1.5111312866210938
linearSwitchFromRandom,30,60,39,1515.79,2.0919694900512695
linearSwitchFromRandom,30,60,40,1743.03,1.371265172958374
linearSwitchFromRandom,30,60,41,1409.37,1.346984624862671
linearSwitchFromRandom,30,60,42,1598.66,1.8499488830566406
linearSwitchFromRandom,30,60,43,1367.48,1.596346378326416
linearSwitchFromRandom,30,60,44,1735.27,1.72286057472229
linearSwitchFromRandom,30,60,45,1427.94,1.79365873336792
linearSwitchFromRandom,30,60,46,1558.57,1.566619873046875
linearSwitchFromRandom,30,60,47,1758.38,1.4789257049560547
linearSwitchFromRandom,30,60,48,1608.87,1.665996789932251
linearSwitchFromRandom,30,60,49,1550.28,1.1720643043518066
linearSwitchFromRandom,30,60,50,1741.7,1.6667773723602295
linearSwitchFromRandom,30,60,51,1595.3,1.3199262619018555
linearSwitchFromRandom,30,60,52,1736.81,1.4686646461486816
linearSwitchFromRandom,30,60,53,1638.12,1.4316599369049072
linearSwitchFromRandom,30,60,54,1584.81,1.3708665370941162
linearSwitchFromRandom,30,60,55,1778.03,1.6366140842437744
linearSwitchFromRandom,30,60,56,1723.35,1.8235793113708496
linearSwitchFromRandom,30,60,57,1681.09,1.426232099533081
linearSwitchFromRandom,30,60,58,1536.42,1.7116143703460693
linearSwitchFromRandom,30,60,59,1607.57,1.3962562084197998
linearSwitchFromRandom,30,60,60,1475.36,1.549365520477295
linearSwitchFromRandom,30,60,61,1493.2,1.3480775356292725
linearSwitchFromRandom,30,60,62,1494.32,1.4253873825073242
linearSwitchFromRandom,30,60,63,1522.83,1.562321424484253
linearSwitchFromRandom,30,60,64,1681.82,1.7560179233551025
linearSwitchFromRandom,30,60,65,1355.47,2.273371934890747
linearSwitchFromRandom,30,60,66,1452.15,1.7886018753051758
linearSwitchFromRandom,30,60,67,1382.24,1.6362807750701904
linearSwitchFromRandom,30,60,68,1730.53,1.2727634906768799
linearSwitchFromRandom,30,60,69,1636.91,1.4266254901885986
linearSwitchFromRandom,30,60,70,1399.87,1.3277580738067627
linearSwitchFromRandom,30,60,71,1405.51,2.2878406047821045
linearSwitchFromRandom,30,60,72,1747.82,1.7794063091278076
linearSwitchFromRandom,30,60,73,1693.41,1.4203381538391113
linearSwitchFromRandom,30,60,74,1479.45,1.8583588600158691
linearSwitchFromRandom,30,60,75,1655.31,1.5887174606323242
linearSwitchFromRandom,30,60,76,1512.49,1.4876413345336914
linearSwitchFromRandom,30,60,77,1435.75,1.8214659690856934
linearSwitchFromRandom,30,60,78,1495.38,1.707179069519043
linearSwitchFromRandom,30,60,79,1602.08,1.8831286430358887
linearSwitchFromRandom,30,60,80,1588.51,1.7302725315093994
linearSwitchFromRandom,30,60,81,1660.21,1.711963176727295
linearSwitchFromRandom,30,60,82,1537.02,1.9067051410675049
linearSwitchFromRandom,30,60,83,1579.23,1.5909397602081299
linearSwitchFromRandom,30,60,84,1568.32,1.5702757835388184
linearSwitchFromRandom,30,60,85,1455.36,1.6461172103881836
linearSwitchFromRandom,30,60,86,1317.66,1.6618483066558838
linearSwitchFromRandom,30,60,87,1577.03,1.3087852001190186
linearSwitchFromRandom,30,60,88,1657.83,1.3081037998199463
linearSwitchFromRandom,30,60,89,1655.44,1.4986481666564941
linearSwitchFromRandom,30,60,90,1559.9,1.5395257472991943
linearSwitchFromRandom,30,60,91,1450.82,1.684617280960083
linearSwitchFromRandom,30,60,92,1527.25,1.4149837493896484
linearSwitchFromRandom,30,60,93,1500.1,2.0123918056488037
linearSwitchFromRandom,30,60,94,1754.22,1.432527780532837
linearSwitchFromRandom,30,60,95,1699.9,2.029259443283081
linearSwitchFromRandom,30,60,96,1404.32,2.307701587677002
linearSwitchFromRandom,30,60,97,1560.9,2.214942455291748
linearSwitchFromRandom,30,60,98,1662.97,1.7417423725128174
linearSwitchFromRandom,30,60,99,1656.6,1.4084270000457764
linearSwitchFromRandom,30,70,0,1737.93,1.5279364585876465
linearSwitchFromRandom,30,70,1,1552.08,2.027529001235962
linearSwitchFromRandom,30,70,2,1407.73,2.3413245677948
linearSwitchFromRandom,30,70,3,1331.65,1.26912522315979
linearSwitchFromRandom,30,70,4,1536.7,1.4078748226165771
linearSwitchFromRandom,30,70,5,1579.49,1.566511869430542
linearSwitchFromRandom,30,70,6,1481.96,1.3660295009613037
linearSwitchFromRandom,30,70,7,1334.78,1.769228219985962
linearSwitchFromRandom,30,70,8,1433.63,1.6078741550445557
linearSwitchFromRandom,30,70,9,1495.53,1.7548489570617676
linearSwitchFromRandom,30,70,10,1625.22,1.7795326709747314
linearSwitchFromRandom,30,70,11,1497.46,1.792966604232788
linearSwitchFromRandom,30,70,12,1577.01,1.8603365421295166
linearSwitchFromRandom,30,70,13,1708.12,1.6246027946472168
linearSwitchFromRandom,30,70,14,1636.91,1.3911914825439453
linearSwitchFromRandom,30,70,15,1804.6,1.3135771751403809
linearSwitchFromRandom,30,70,16,1499.74,1.3036978244781494
linearSwitchFromRandom,30,70,17,1677.53,1.7783477306365967
linearSwitchFromRandom,30,70,18,1534.49,2.0719871520996094
linearSwitchFromRandom,30,70,19,1575.75,1.7672574520111084
linearSwitchFromRandom,30,70,20,1550.15,1.3711981773376465
linearSwitchFromRandom,30,70,21,1588.43,1.653670072555542
linearSwitchFromRandom,30,70,22,1700.45,1.6436240673065186
linearSwitchFromRandom,30,70,23,1563.68,1.4407873153686523
linearSwitchFromRandom,30,70,24,1629.41,1.5560753345489502
linearSwitchFromRandom,30,70,25,1446.04,1.713435173034668
linearSwitchFromRandom,30,70,26,1581.06,1.5535542964935303
linearSwitchFromRandom,30,70,27,1605.43,1.813441276550293
linearSwitchFromRandom,30,70,28,1627.27,1.2546143531799316
linearSwitchFromRandom,30,70,29,1655.44,1.4585394859313965
linearSwitchFromRandom,30,70,30,1507.47,1.855053424835205
linearSwitchFromRandom,30,70,31,1598.63,1.3596315383911133
linearSwitchFromRandom,30,70,32,1486.35,1.718029499053955
linearSwitchFromRandom,30,70,33,1509.11,1.6000926494598389
linearSwitchFromRandom,30,70,34,1668.49,1.9084041118621826
linearSwitchFromRandom,30,70,35,1535.88,2.3596079349517822
linearSwitchFromRandom,30,70,36,1365.44,1.5411968231201172
linearSwitchFromRandom,30,70,37,1407.9,1.6372935771942139
linearSwitchFromRandom,30,70,38,1521.12,1.7600433826446533
linearSwitchFromRandom,30,70,39,1589.4,1.5297749042510986
linearSwitchFromRandom,30,70,40,1483.6,1.6216723918914795
linearSwitchFromRandom,30,70,41,1388.96,2.2975940704345703
linearSwitchFromRandom,30,70,42,1624.27,1.9997684955596924
linearSwitchFromRandom,30,70,43,1341.73,2.0180141925811768
linearSwitchFromRandom,30,70,44,1717.41,1.5361521244049072
linearSwitchFromRandom,30,70,45,1385.75,2.0281105041503906
linearSwitchFromRandom,30,70,46,1525.16,2.0132269859313965
linearSwitchFromRandom,30,70,47,1795.76,1.54001784324646
linearSwitchFromRandom,30,70,48,1669.08,1.946376085281372
linearSwitchFromRandom,30,70,49,1554.39,1.3603644371032715
linearSwitchFromRandom,30,70,50,1686.63,1.5971438884735107
linearSwitchFromRandom,30,70,51,1559.27,1.1016077995300293
linearSwitchFromRandom,30,70,52,1789.86,1.4524829387664795
linearSwitchFromRandom,30,70,53,1793.55,1.0797889232635498
linearSwitchFromRandom,30,70,54,1529.85,1.9966249465942383
linearSwitchFromRandom,30,70,55,1789.15,1.8927104473114014
linearSwitchFromRandom,30,70,56,1708.93,1.4982445240020752
linearSwitchFromRandom,30,70,57,1820.04,1.6691081523895264
linearSwitchFromRandom,30,70,58,1517.47,1.6233441829681396
linearSwitchFromRandom,30,70,59,1630.31,1.4472415447235107
linearSwitchFromRandom,30,70,60,1491.89,1.4800102710723877
linearSwitchFromRandom,30,70,61,1481.41,1.6772994995117188
linearSwitchFromRandom,30,70,62,1494.31,1.3306353092193604
linearSwitchFromRandom,30,70,63,1524.72,1.4002892971038818
linearSwitchFromRandom,30,70,64,1696.77,1.4899451732635498
linearSwitchFromRandom,30,70,65,1339.41,1.5746426582336426
linearSwitchFromRandom,30,70,66,1365.13,1.4677412509918213
linearSwitchFromRandom,30,70,67,1332.79,1.2792410850524902
linearSwitchFromRandom,30,70,68,1744.53,1.1496689319610596
linearSwitchFromRandom,30,70,69,1621.74,1.7560980319976807
linearSwitchFromRandom,30,70,70,1432.05,1.551278829574585
linearSwitchFromRandom,30,70,71,1429.6,1.8532137870788574
linearSwitchFromRandom,30,70,72,1758.64,1.2786240577697754
linearSwitchFromRandom,30,70,73,1759.29,1.8027477264404297
linearSwitchFromRandom,30,70,74,1482.29,2.157480478286743
linearSwitchFromRandom,30,70,75,1569.09,1.8528928756713867
linearSwitchFromRandom,30,70,76,1572.06,1.5030326843261719
linearSwitchFromRandom,30,70,77,1437.47,1.4176838397979736
linearSwitchFromRandom,30,70,78,1531.3,1.621293306350708
linearSwitchFromRandom,30,70,79,1708.72,1.315147876739502
linearSwitchFromRandom,30,70,80,1588.51,1.4617621898651123
linearSwitchFromRandom,30,70,81,1638.9,2.0303616523742676
linearSwitchFromRandom,30,70,82,1574.37,1.6316924095153809
linearSwitchFromRandom,30,70,83,1671.83,1.61903977394104
linearSwitchFromRandom,30,70,84,1580.06,1.299379587173462
linearSwitchFromRandom,30,70,85,1425.68,1.658203125
linearSwitchFromRandom,30,70,86,1387.37,1.8844215869903564
linearSwitchFromRandom,30,70,87,1622.99,1.5107946395874023
linearSwitchFromRandom,30,70,88,1600.29,1.6892738342285156
linearSwitchFromRandom,30,70,89,1636.46,1.5991768836975098
